utc_timestamp,cet_cest_timestamp,FR_load_actual_entsoe_power_statistics,FR_load_actual_entsoe_transparency,FR_load_actual_tso,FR_load_forecast_entsoe_transparency,FR_load_forecast_tso,FR_solar_generation_actual,FR_wind_onshore_generation_actual
2013-01-13T10:00:00Z,2013-01-13T11:00:00+0100,68798,,67498,,66650,360,599
2013-01-13T11:00:00Z,2013-01-13T12:00:00+0100,70589,,69378,,69000,474,562
2013-01-13T12:00:00Z,2013-01-13T13:00:00+0100,66924,,69557,,69600,498,687
2013-01-13T13:00:00Z,2013-01-13T14:00:00+0100,64366,,66478,,66000,433,816
2013-01-13T14:00:00Z,2013-01-13T15:00:00+0100,62800,,63896,,63150,342,976
2013-01-13T15:00:00Z,2013-01-13T16:00:00+0100,63328,,62820,,62100,172,1134
2013-01-13T16:00:00Z,2013-01-13T17:00:00+0100,68358,,64182,,64000,30,1290
2013-01-13T17:00:00Z,2013-01-13T18:00:00+0100,72465,,69564,,69850,0,1424
2013-01-13T18:00:00Z,2013-01-13T19:00:00+0100,72442,,72588,,73050,0,1450
2013-01-13T19:00:00Z,2013-01-13T20:00:00+0100,69567,,71831,,71900,0,1498
2013-01-13T20:00:00Z,2013-01-13T21:00:00+0100,67135,,68923,,69600,0,1494
2013-01-13T21:00:00Z,2013-01-13T22:00:00+0100,70488,,67387,,68250,0,1478
2013-01-13T22:00:00Z,2013-01-13T23:00:00+0100,69415,,69914,,70350,0,1452
2013-01-13T23:00:00Z,2013-01-14T00:00:00+0100,65653,,68698,,67800,0,1361
2013-01-14T00:00:00Z,2013-01-14T01:00:00+0100,65441,,65665,,65300,0,1266
2013-01-14T01:00:00Z,2013-01-14T02:00:00+0100,63659,,65422,,65150,0,1160
2013-01-14T02:00:00Z,2013-01-14T03:00:00+0100,61631,,63130,,63000,0,1094
2013-01-14T03:00:00Z,2013-01-14T04:00:00+0100,62476,,61728,,61150,0,1002
2013-01-14T04:00:00Z,2013-01-14T05:00:00+0100,67057,,63691,,63150,0,1000
2013-01-14T05:00:00Z,2013-01-14T06:00:00+0100,75043,,69107,,68350,0,1036
2013-01-14T06:00:00Z,2013-01-14T07:00:00+0100,80735,,76788,,76200,0,919
2013-01-14T07:00:00Z,2013-01-14T08:00:00+0100,81290,,81018,,80750,0,852
2013-01-14T08:00:00Z,2013-01-14T09:00:00+0100,81665,,81448,,81250,96,782
2013-01-14T09:00:00Z,2013-01-14T10:00:00+0100,81772,,81668,,81650,364,781
2013-01-14T10:00:00Z,2013-01-14T11:00:00+0100,82491,,81988,,81800,637,750
2013-01-14T11:00:00Z,2013-01-14T12:00:00+0100,82124,,82151,,81700,804,806
2013-01-14T12:00:00Z,2013-01-14T13:00:00+0100,81207,,81720,,81800,790,956
2013-01-14T13:00:00Z,2013-01-14T14:00:00+0100,79604,,81116,,80300,696,1142
2013-01-14T14:00:00Z,2013-01-14T15:00:00+0100,78694,,79252,,78100,508,1424
2013-01-14T15:00:00Z,2013-01-14T16:00:00+0100,79318,,78736,,76950,216,1721
2013-01-14T16:00:00Z,2013-01-14T17:00:00+0100,83974,,80152,,78900,29,2085
2013-01-14T17:00:00Z,2013-01-14T18:00:00+0100,87328,,84756,,83300,0,2512
2013-01-14T18:00:00Z,2013-01-14T19:00:00+0100,83830,,86720,,85400,0,2959
2013-01-14T19:00:00Z,2013-01-14T20:00:00+0100,79389,,82752,,81900,0,3316
2013-01-14T20:00:00Z,2013-01-14T21:00:00+0100,75179,,78194,,77500,0,3396
2013-01-14T21:00:00Z,2013-01-14T22:00:00+0100,77776,,75382,,74800,0,3218
2013-01-14T22:00:00Z,2013-01-14T23:00:00+0100,76173,,77080,,75850,0,3094
2013-01-14T23:00:00Z,2013-01-15T00:00:00+0100,71359,,75160,,73100,0,2958
2013-01-15T00:00:00Z,2013-01-15T01:00:00+0100,71099,,71344,,70300,0,2824
2013-01-15T01:00:00Z,2013-01-15T02:00:00+0100,68669,,70893,,69650,0,2740
2013-01-15T02:00:00Z,2013-01-15T03:00:00+0100,66641,,68162,,67050,0,2620
2013-01-15T03:00:00Z,2013-01-15T04:00:00+0100,66872,,66604,,65100,0,2507
2013-01-15T04:00:00Z,2013-01-15T05:00:00+0100,70832,,67910,,66600,0,2483
2013-01-15T05:00:00Z,2013-01-15T06:00:00+0100,78145,,72696,,71700,0,2183
2013-01-15T06:00:00Z,2013-01-15T07:00:00+0100,83089,,79684,,79100,0,2116
2013-01-15T07:00:00Z,2013-01-15T08:00:00+0100,83165,,83245,,82950,0,2248
2013-01-15T08:00:00Z,2013-01-15T09:00:00+0100,83758,,83375,,82650,41,2118
2013-01-15T09:00:00Z,2013-01-15T10:00:00+0100,83967,,83836,,82550,242,2130
2013-01-15T10:00:00Z,2013-01-15T11:00:00+0100,84454,,84076,,82250,508,2172
2013-01-15T11:00:00Z,2013-01-15T12:00:00+0100,83826,,83964,,81850,711,2230
2013-01-15T12:00:00Z,2013-01-15T13:00:00+0100,82197,,83294,,81400,776,2316
2013-01-15T13:00:00Z,2013-01-15T14:00:00+0100,80214,,82036,,79800,763,2296
2013-01-15T14:00:00Z,2013-01-15T15:00:00+0100,78942,,79858,,77800,672,2180
2013-01-15T15:00:00Z,2013-01-15T16:00:00+0100,79145,,78885,,76950,341,2010
2013-01-15T16:00:00Z,2013-01-15T17:00:00+0100,84274,,79846,,78350,54,1850
2013-01-15T17:00:00Z,2013-01-15T18:00:00+0100,87732,,85196,,83400,0,1860
2013-01-15T18:00:00Z,2013-01-15T19:00:00+0100,84446,,87124,,85250,0,1704
2013-01-15T19:00:00Z,2013-01-15T20:00:00+0100,79833,,83177,,81600,0,1597
2013-01-15T20:00:00Z,2013-01-15T21:00:00+0100,75619,,78639,,77400,0,1519
2013-01-15T21:00:00Z,2013-01-15T22:00:00+0100,78388,,75784,,74800,0,1344
2013-01-15T22:00:00Z,2013-01-15T23:00:00+0100,76373,,77664,,76400,0,1165
2013-01-15T23:00:00Z,2013-01-16T00:00:00+0100,71811,,75552,,74800,0,1063
2013-01-16T00:00:00Z,2013-01-16T01:00:00+0100,71753,,71926,,72150,0,945
2013-01-16T01:00:00Z,2013-01-16T02:00:00+0100,69714,,71667,,72150,0,910
2013-01-16T02:00:00Z,2013-01-16T03:00:00+0100,67720,,69144,,69100,0,865
2013-01-16T03:00:00Z,2013-01-16T04:00:00+0100,68119,,67746,,67650,0,858
2013-01-16T04:00:00Z,2013-01-16T05:00:00+0100,72246,,69190,,69600,0,858
2013-01-16T05:00:00Z,2013-01-16T06:00:00+0100,78580,,74028,,75000,0,833
2013-01-16T06:00:00Z,2013-01-16T07:00:00+0100,82822,,79724,,80150,0,822
2013-01-16T07:00:00Z,2013-01-16T08:00:00+0100,84218,,83362,,83650,2,820
2013-01-16T08:00:00Z,2013-01-16T09:00:00+0100,85001,,84498,,84500,63,798
2013-01-16T09:00:00Z,2013-01-16T10:00:00+0100,84807,,85038,,85350,207,740
2013-01-16T10:00:00Z,2013-01-16T11:00:00+0100,85275,,84955,,85650,396,700
2013-01-16T11:00:00Z,2013-01-16T12:00:00+0100,84260,,84747,,85550,548,710
2013-01-16T12:00:00Z,2013-01-16T13:00:00+0100,82312,,83592,,85250,596,672
2013-01-16T13:00:00Z,2013-01-16T14:00:00+0100,80510,,82244,,83650,576,671
2013-01-16T14:00:00Z,2013-01-16T15:00:00+0100,79497,,80135,,81000,400,688
2013-01-16T15:00:00Z,2013-01-16T16:00:00+0100,79970,,79500,,79800,201,724
2013-01-16T16:00:00Z,2013-01-16T17:00:00+0100,85378,,80774,,82150,30,840
2013-01-16T17:00:00Z,2013-01-16T18:00:00+0100,89607,,86697,,86850,0,1014
2013-01-16T18:00:00Z,2013-01-16T19:00:00+0100,86320,,89123,,88950,0,1075
2013-01-16T19:00:00Z,2013-01-16T20:00:00+0100,82157,,85216,,85050,0,1011
2013-01-16T20:00:00Z,2013-01-16T21:00:00+0100,78245,,81033,,80600,0,974
2013-01-16T21:00:00Z,2013-01-16T22:00:00+0100,81137,,78362,,78500,0,983
2013-01-16T22:00:00Z,2013-01-16T23:00:00+0100,79948,,80474,,80250,0,926
2013-01-16T23:00:00Z,2013-01-17T00:00:00+0100,75942,,79168,,77600,0,904
2013-01-17T00:00:00Z,2013-01-17T01:00:00+0100,77500,,76877,,75050,0,830
2013-01-17T01:00:00Z,2013-01-17T02:00:00+0100,75453,,77448,,75300,0,793
2013-01-17T02:00:00Z,2013-01-17T03:00:00+0100,73189,,74905,,73400,0,855
2013-01-17T03:00:00Z,2013-01-17T04:00:00+0100,73475,,73222,,72150,0,934
2013-01-17T04:00:00Z,2013-01-17T05:00:00+0100,77735,,74497,,73600,0,928
2013-01-17T05:00:00Z,2013-01-17T06:00:00+0100,84406,,79532,,78450,0,920
2013-01-17T06:00:00Z,2013-01-17T07:00:00+0100,89232,,85891,,84400,0,930
2013-01-17T07:00:00Z,2013-01-17T08:00:00+0100,89327,,89363,,88400,1,902
2013-01-17T08:00:00Z,2013-01-17T09:00:00+0100,89722,,89438,,88550,100,842
2013-01-17T09:00:00Z,2013-01-17T10:00:00+0100,88880,,89561,,88750,431,768
2013-01-17T10:00:00Z,2013-01-17T11:00:00+0100,88707,,88828,,88700,821,735
2013-01-17T11:00:00Z,2013-01-17T12:00:00+0100,87637,,88116,,88600,1156,704
2013-01-17T12:00:00Z,2013-01-17T13:00:00+0100,85525,,86914,,88400,1294,710
2013-01-17T13:00:00Z,2013-01-17T14:00:00+0100,83127,,85146,,86150,1198,747
2013-01-17T14:00:00Z,2013-01-17T15:00:00+0100,82149,,82728,,83600,883,754
2013-01-17T15:00:00Z,2013-01-17T16:00:00+0100,82705,,82122,,82700,415,806
2013-01-17T16:00:00Z,2013-01-17T17:00:00+0100,88376,,83622,,85150,70,854
2013-01-17T17:00:00Z,2013-01-17T18:00:00+0100,92630,,89606,,90600,0,914
2013-01-17T18:00:00Z,2013-01-17T19:00:00+0100,89589,,92108,,92200,0,982
2013-01-17T19:00:00Z,2013-01-17T20:00:00+0100,85029,,88302,,88600,0,1076
2013-01-17T20:00:00Z,2013-01-17T21:00:00+0100,81174,,83921,,83850,0,1133
2013-01-17T21:00:00Z,2013-01-17T22:00:00+0100,83995,,81326,,81600,0,1162
2013-01-17T22:00:00Z,2013-01-17T23:00:00+0100,82454,,83319,,83250,0,1142
2013-01-17T23:00:00Z,2013-01-18T00:00:00+0100,78175,,81646,,80300,0,1126
2013-01-18T00:00:00Z,2013-01-18T01:00:00+0100,79903,,79154,,78600,0,1122
2013-01-18T01:00:00Z,2013-01-18T02:00:00+0100,77430,,79628,,79750,0,1090
2013-01-18T02:00:00Z,2013-01-18T03:00:00+0100,75211,,76870,,76900,0,1044
2013-01-18T03:00:00Z,2013-01-18T04:00:00+0100,75221,,75152,,74950,0,1017
2013-01-18T04:00:00Z,2013-01-18T05:00:00+0100,78712,,76053,,76150,0,1056
2013-01-18T05:00:00Z,2013-01-18T06:00:00+0100,85417,,80446,,80200,0,1151
2013-01-18T06:00:00Z,2013-01-18T07:00:00+0100,90237,,87001,,85800,0,1171
2013-01-18T07:00:00Z,2013-01-18T08:00:00+0100,90862,,90502,,89700,3,1244
2013-01-18T08:00:00Z,2013-01-18T09:00:00+0100,91473,,91074,,89550,83,1400
2013-01-18T09:00:00Z,2013-01-18T10:00:00+0100,91529,,91539,,89400,250,1414
2013-01-18T10:00:00Z,2013-01-18T11:00:00+0100,92188,,91724,,89100,398,1400
2013-01-18T11:00:00Z,2013-01-18T12:00:00+0100,91682,,91843,,88500,492,1410
2013-01-18T12:00:00Z,2013-01-18T13:00:00+0100,89491,,91006,,87700,500,1542
2013-01-18T13:00:00Z,2013-01-18T14:00:00+0100,87138,,89123,,85650,380,1608
2013-01-18T14:00:00Z,2013-01-18T15:00:00+0100,85354,,86605,,82650,263,1672
2013-01-18T15:00:00Z,2013-01-18T16:00:00+0100,85050,,85131,,81450,120,1892
2013-01-18T16:00:00Z,2013-01-18T17:00:00+0100,89316,,85774,,83450,16,2138
2013-01-18T17:00:00Z,2013-01-18T18:00:00+0100,91557,,90028,,88000,0,2228
2013-01-18T18:00:00Z,2013-01-18T19:00:00+0100,87841,,90873,,88800,0,2098
2013-01-18T19:00:00Z,2013-01-18T20:00:00+0100,82890,,86579,,85100,0,1998
2013-01-18T20:00:00Z,2013-01-18T21:00:00+0100,79136,,81893,,81150,0,1954
2013-01-18T21:00:00Z,2013-01-18T22:00:00+0100,82127,,79402,,78950,0,2026
2013-01-18T22:00:00Z,2013-01-18T23:00:00+0100,80422,,81474,,80500,0,2034
2013-01-18T23:00:00Z,2013-01-19T00:00:00+0100,75452,,79402,,79350,0,1860
2013-01-19T00:00:00Z,2013-01-19T01:00:00+0100,75482,,75724,,76350,0,1630
2013-01-19T01:00:00Z,2013-01-19T02:00:00+0100,72408,,75086,,75500,0,1579
2013-01-19T02:00:00Z,2013-01-19T03:00:00+0100,69690,,71662,,71950,0,1794
2013-01-19T03:00:00Z,2013-01-19T04:00:00+0100,68314,,69234,,69600,0,1582
2013-01-19T04:00:00Z,2013-01-19T05:00:00+0100,69260,,68633,,69550,0,1469
2013-01-19T05:00:00Z,2013-01-19T06:00:00+0100,71116,,69781,,71050,0,1455
2013-01-19T06:00:00Z,2013-01-19T07:00:00+0100,74010,,71774,,73550,0,1546
2013-01-19T07:00:00Z,2013-01-19T08:00:00+0100,76479,,74528,,76200,0,1684
2013-01-19T08:00:00Z,2013-01-19T09:00:00+0100,79333,,77251,,78600,14,1710
2013-01-19T09:00:00Z,2013-01-19T10:00:00+0100,80253,,79650,,80300,80,1794
2013-01-19T10:00:00Z,2013-01-19T11:00:00+0100,81546,,80453,,80550,175,1914
2013-01-19T11:00:00Z,2013-01-19T12:00:00+0100,82866,,81877,,81700,246,2074
2013-01-19T12:00:00Z,2013-01-19T13:00:00+0100,79713,,81972,,81550,267,2288
2013-01-19T13:00:00Z,2013-01-19T14:00:00+0100,77386,,79432,,78500,248,2542
2013-01-19T14:00:00Z,2013-01-19T15:00:00+0100,75989,,77052,,75650,170,2852
2013-01-19T15:00:00Z,2013-01-19T16:00:00+0100,75958,,75878,,74100,81,3250
2013-01-19T16:00:00Z,2013-01-19T17:00:00+0100,79787,,76481,,74800,8,3524
2013-01-19T17:00:00Z,2013-01-19T18:00:00+0100,82394,,80568,,79650,0,3649
2013-01-19T18:00:00Z,2013-01-19T19:00:00+0100,79976,,81956,,81200,0,3701
2013-01-19T19:00:00Z,2013-01-19T20:00:00+0100,76131,,78936,,78900,0,3643
2013-01-19T20:00:00Z,2013-01-19T21:00:00+0100,73560,,75350,,75500,0,3516
2013-01-19T21:00:00Z,2013-01-19T22:00:00+0100,77248,,73958,,74500,0,3255
2013-01-19T22:00:00Z,2013-01-19T23:00:00+0100,76574,,76853,,77150,0,2905
2013-01-19T23:00:00Z,2013-01-20T00:00:00+0100,72536,,75710,,73750,0,2520
2013-01-20T00:00:00Z,2013-01-20T01:00:00+0100,71386,,72434,,70950,0,2448
2013-01-20T01:00:00Z,2013-01-20T02:00:00+0100,68818,,71252,,70100,0,2208
2013-01-20T02:00:00Z,2013-01-20T03:00:00+0100,65858,,68066,,66350,0,2046
2013-01-20T03:00:00Z,2013-01-20T04:00:00+0100,64571,,65479,,63600,0,1978
2013-01-20T04:00:00Z,2013-01-20T05:00:00+0100,64976,,64735,,62700,0,1954
2013-01-20T05:00:00Z,2013-01-20T06:00:00+0100,65873,,65248,,63450,0,1920
2013-01-20T06:00:00Z,2013-01-20T07:00:00+0100,67337,,66195,,64500,0,1868
2013-01-20T07:00:00Z,2013-01-20T08:00:00+0100,69401,,67773,,66550,0,1752
2013-01-20T08:00:00Z,2013-01-20T09:00:00+0100,72636,,70284,,69400,44,1588
2013-01-20T09:00:00Z,2013-01-20T10:00:00+0100,75069,,73341,,72800,156,1431
2013-01-20T10:00:00Z,2013-01-20T11:00:00+0100,76784,,75465,,75400,302,1186
2013-01-20T11:00:00Z,2013-01-20T12:00:00+0100,78263,,77218,,77650,410,1098
2013-01-20T12:00:00Z,2013-01-20T13:00:00+0100,74399,,77154,,77600,424,1068
2013-01-20T13:00:00Z,2013-01-20T14:00:00+0100,71599,,73809,,73850,420,1014
2013-01-20T14:00:00Z,2013-01-20T15:00:00+0100,70197,,71108,,70800,345,1012
2013-01-20T15:00:00Z,2013-01-20T16:00:00+0100,70422,,70152,,69250,179,1062
2013-01-20T16:00:00Z,2013-01-20T17:00:00+0100,74937,,71017,,70600,44,1056
2013-01-20T17:00:00Z,2013-01-20T18:00:00+0100,79675,,76462,,76300,0,1017
2013-01-20T18:00:00Z,2013-01-20T19:00:00+0100,79262,,79827,,79600,0,998
2013-01-20T19:00:00Z,2013-01-20T20:00:00+0100,76453,,78514,,78350,0,1064
2013-01-20T20:00:00Z,2013-01-20T21:00:00+0100,73307,,75514,,75550,0,1156
2013-01-20T21:00:00Z,2013-01-20T22:00:00+0100,76552,,73440,,73900,0,1177
2013-01-20T22:00:00Z,2013-01-20T23:00:00+0100,75131,,75958,,76000,0,1166
2013-01-20T23:00:00Z,2013-01-21T00:00:00+0100,71295,,74458,,74750,0,1220
2013-01-21T00:00:00Z,2013-01-21T01:00:00+0100,71085,,71308,,72400,0,1296
2013-01-21T01:00:00Z,2013-01-21T02:00:00+0100,68984,,71014,,72500,0,1322
2013-01-21T02:00:00Z,2013-01-21T03:00:00+0100,66700,,68404,,69300,0,1327
2013-01-21T03:00:00Z,2013-01-21T04:00:00+0100,66936,,66665,,67500,0,1272
2013-01-21T04:00:00Z,2013-01-21T05:00:00+0100,71094,,68036,,68750,0,1287
2013-01-21T05:00:00Z,2013-01-21T06:00:00+0100,77418,,72813,,73750,0,1432
2013-01-21T06:00:00Z,2013-01-21T07:00:00+0100,82048,,78837,,81050,0,1680
2013-01-21T07:00:00Z,2013-01-21T08:00:00+0100,82674,,82184,,84800,1,1866
2013-01-21T08:00:00Z,2013-01-21T09:00:00+0100,83438,,82864,,84950,80,1985
2013-01-21T09:00:00Z,2013-01-21T10:00:00+0100,83368,,83417,,84900,320,2090
2013-01-21T10:00:00Z,2013-01-21T11:00:00+0100,83898,,83524,,84850,608,2157
2013-01-21T11:00:00Z,2013-01-21T12:00:00+0100,83773,,83638,,84400,809,2328
2013-01-21T12:00:00Z,2013-01-21T13:00:00+0100,82562,,83312,,84250,915,2406
2013-01-21T13:00:00Z,2013-01-21T14:00:00+0100,80628,,82396,,82050,869,2333
2013-01-21T14:00:00Z,2013-01-21T15:00:00+0100,79343,,80206,,79650,638,2193
2013-01-21T15:00:00Z,2013-01-21T16:00:00+0100,79360,,79172,,78050,366,2174
2013-01-21T16:00:00Z,2013-01-21T17:00:00+0100,83469,,79851,,78850,81,2078
2013-01-21T17:00:00Z,2013-01-21T18:00:00+0100,87724,,84659,,83850,0,1935
2013-01-21T18:00:00Z,2013-01-21T19:00:00+0100,84188,,87094,,86000,0,1814
2013-01-21T19:00:00Z,2013-01-21T20:00:00+0100,79413,,82894,,82450,0,1648
2013-01-21T20:00:00Z,2013-01-21T21:00:00+0100,75191,,78178,,78000,0,1531
2013-01-21T21:00:00Z,2013-01-21T22:00:00+0100,77606,,75294,,75400,0,1458
2013-01-21T22:00:00Z,2013-01-21T23:00:00+0100,76236,,76974,,77450,0,1389
2013-01-21T23:00:00Z,2013-01-22T00:00:00+0100,71986,,75443,,74100,0,1430
2013-01-22T00:00:00Z,2013-01-22T01:00:00+0100,72637,,72589,,71650,0,1373
2013-01-22T01:00:00Z,2013-01-22T02:00:00+0100,70377,,72536,,71300,0,1312
2013-01-22T02:00:00Z,2013-01-22T03:00:00+0100,68166,,69733,,68300,0,1254
2013-01-22T03:00:00Z,2013-01-22T04:00:00+0100,68240,,68048,,67300,0,1192
2013-01-22T04:00:00Z,2013-01-22T05:00:00+0100,71996,,69234,,69000,0,1155
2013-01-22T05:00:00Z,2013-01-22T06:00:00+0100,79496,,74030,,73400,0,1142
2013-01-22T06:00:00Z,2013-01-22T07:00:00+0100,84210,,81120,,80500,0,1120
2013-01-22T07:00:00Z,2013-01-22T08:00:00+0100,84628,,84292,,83850,4,1221
2013-01-22T08:00:00Z,2013-01-22T09:00:00+0100,84616,,84618,,83750,171,1246
2013-01-22T09:00:00Z,2013-01-22T10:00:00+0100,83886,,84459,,84400,502,1274
2013-01-22T10:00:00Z,2013-01-22T11:00:00+0100,84344,,84066,,84650,803,1286
2013-01-22T11:00:00Z,2013-01-22T12:00:00+0100,83612,,83942,,84300,948,1356
2013-01-22T12:00:00Z,2013-01-22T13:00:00+0100,82003,,83028,,84100,923,1508
2013-01-22T13:00:00Z,2013-01-22T14:00:00+0100,80085,,81696,,82300,809,1596
2013-01-22T14:00:00Z,2013-01-22T15:00:00+0100,78637,,79640,,79650,618,1567
2013-01-22T15:00:00Z,2013-01-22T16:00:00+0100,78757,,78491,,78950,331,1734
2013-01-22T16:00:00Z,2013-01-22T17:00:00+0100,83088,,79314,,80550,55,1666
2013-01-22T17:00:00Z,2013-01-22T18:00:00+0100,87317,,84385,,85550,0,1672
2013-01-22T18:00:00Z,2013-01-22T19:00:00+0100,83938,,86664,,87100,0,1572
2013-01-22T19:00:00Z,2013-01-22T20:00:00+0100,78948,,82628,,83100,0,1455
2013-01-22T20:00:00Z,2013-01-22T21:00:00+0100,75002,,77762,,78200,0,1335
2013-01-22T21:00:00Z,2013-01-22T22:00:00+0100,77472,,75074,,75850,0,1308
2013-01-22T22:00:00Z,2013-01-22T23:00:00+0100,76117,,76876,,77900,0,1134
2013-01-22T23:00:00Z,2013-01-23T00:00:00+0100,71785,,75230,,75300,0,1080
2013-01-23T00:00:00Z,2013-01-23T01:00:00+0100,71700,,71824,,72450,0,1041
2013-01-23T01:00:00Z,2013-01-23T02:00:00+0100,69479,,71514,,72100,0,994
2013-01-23T02:00:00Z,2013-01-23T03:00:00+0100,67082,,68856,,68800,0,938
2013-01-23T03:00:00Z,2013-01-23T04:00:00+0100,67276,,67142,,67350,0,896
2013-01-23T04:00:00Z,2013-01-23T05:00:00+0100,71146,,68348,,68600,0,875
2013-01-23T05:00:00Z,2013-01-23T06:00:00+0100,77503,,72981,,72900,0,841
2013-01-23T06:00:00Z,2013-01-23T07:00:00+0100,81853,,78805,,79750,0,794
2013-01-23T07:00:00Z,2013-01-23T08:00:00+0100,83244,,82384,,83200,0,778
2013-01-23T08:00:00Z,2013-01-23T09:00:00+0100,83870,,83443,,83800,58,762
2013-01-23T09:00:00Z,2013-01-23T10:00:00+0100,84024,,83912,,84000,250,726
2013-01-23T10:00:00Z,2013-01-23T11:00:00+0100,84639,,84209,,84200,470,690
2013-01-23T11:00:00Z,2013-01-23T12:00:00+0100,84106,,84313,,84150,630,638
2013-01-23T12:00:00Z,2013-01-23T13:00:00+0100,82528,,83570,,83300,677,646
2013-01-23T13:00:00Z,2013-01-23T14:00:00+0100,80463,,82228,,81650,588,612
2013-01-23T14:00:00Z,2013-01-23T15:00:00+0100,79064,,80029,,79100,484,627
2013-01-23T15:00:00Z,2013-01-23T16:00:00+0100,78773,,78886,,78050,260,629
2013-01-23T16:00:00Z,2013-01-23T17:00:00+0100,82548,,79206,,79250,59,625
2013-01-23T17:00:00Z,2013-01-23T18:00:00+0100,86621,,83875,,84850,0,686
2013-01-23T18:00:00Z,2013-01-23T19:00:00+0100,83098,,86062,,87000,0,746
2013-01-23T19:00:00Z,2013-01-23T20:00:00+0100,78424,,81881,,82750,0,822
2013-01-23T20:00:00Z,2013-01-23T21:00:00+0100,74357,,77256,,78450,0,878
2013-01-23T21:00:00Z,2013-01-23T22:00:00+0100,76966,,74452,,75850,0,944
2013-01-23T22:00:00Z,2013-01-23T23:00:00+0100,75690,,76380,,78000,0,890
2013-01-23T23:00:00Z,2013-01-24T00:00:00+0100,71683,,74832,,75250,0,786
2013-01-24T00:00:00Z,2013-01-24T01:00:00+0100,72190,,72112,,72750,0,644
2013-01-24T01:00:00Z,2013-01-24T02:00:00+0100,70106,,72128,,72700,0,540
2013-01-24T02:00:00Z,2013-01-24T03:00:00+0100,67693,,69552,,69350,0,475
2013-01-24T03:00:00Z,2013-01-24T04:00:00+0100,67935,,67624,,67700,0,448
2013-01-24T04:00:00Z,2013-01-24T05:00:00+0100,71683,,68851,,69250,0,468
2013-01-24T05:00:00Z,2013-01-24T06:00:00+0100,78466,,73622,,73550,0,554
2013-01-24T06:00:00Z,2013-01-24T07:00:00+0100,82730,,79791,,80600,0,624
2013-01-24T07:00:00Z,2013-01-24T08:00:00+0100,82612,,82766,,83150,4,735
2013-01-24T08:00:00Z,2013-01-24T09:00:00+0100,82895,,82726,,83450,126,784
2013-01-24T09:00:00Z,2013-01-24T10:00:00+0100,83043,,82980,,83900,418,858
2013-01-24T10:00:00Z,2013-01-24T11:00:00+0100,83794,,83249,,83800,712,836
2013-01-24T11:00:00Z,2013-01-24T12:00:00+0100,83080,,83214,,84000,894,898
2013-01-24T12:00:00Z,2013-01-24T13:00:00+0100,81424,,82534,,83700,949,1016
2013-01-24T13:00:00Z,2013-01-24T14:00:00+0100,79618,,81326,,81800,836,1202
2013-01-24T14:00:00Z,2013-01-24T15:00:00+0100,78517,,79224,,79050,626,1384
2013-01-24T15:00:00Z,2013-01-24T16:00:00+0100,78842,,78486,,78050,346,1501
2013-01-24T16:00:00Z,2013-01-24T17:00:00+0100,83369,,79436,,80200,71,1544
2013-01-24T17:00:00Z,2013-01-24T18:00:00+0100,87851,,84632,,85700,0,1558
2013-01-24T18:00:00Z,2013-01-24T19:00:00+0100,84654,,87370,,87750,0,1522
2013-01-24T19:00:00Z,2013-01-24T20:00:00+0100,80307,,83471,,83750,0,1486
2013-01-24T20:00:00Z,2013-01-24T21:00:00+0100,76273,,79170,,78950,0,1494
2013-01-24T21:00:00Z,2013-01-24T22:00:00+0100,79324,,76466,,76600,0,1468
2013-01-24T22:00:00Z,2013-01-24T23:00:00+0100,77950,,78716,,78700,0,1358
2013-01-24T23:00:00Z,2013-01-25T00:00:00+0100,74235,,77291,,74500,0,1263
2013-01-25T00:00:00Z,2013-01-25T01:00:00+0100,75693,,75139,,72950,0,1162
2013-01-25T01:00:00Z,2013-01-25T02:00:00+0100,73574,,75566,,73200,0,1070
2013-01-25T02:00:00Z,2013-01-25T03:00:00+0100,71309,,72966,,69950,0,962
2013-01-25T03:00:00Z,2013-01-25T04:00:00+0100,71582,,71261,,68400,0,898
2013-01-25T04:00:00Z,2013-01-25T05:00:00+0100,75370,,72586,,69700,0,914
2013-01-25T05:00:00Z,2013-01-25T06:00:00+0100,82391,,77294,,74200,0,923
2013-01-25T06:00:00Z,2013-01-25T07:00:00+0100,87260,,83808,,81550,0,868
2013-01-25T07:00:00Z,2013-01-25T08:00:00+0100,87169,,87244,,84800,2,808
2013-01-25T08:00:00Z,2013-01-25T09:00:00+0100,87500,,87335,,85300,176,830
2013-01-25T09:00:00Z,2013-01-25T10:00:00+0100,86903,,87392,,85650,583,832
2013-01-25T10:00:00Z,2013-01-25T11:00:00+0100,87145,,87102,,85900,968,809
2013-01-25T11:00:00Z,2013-01-25T12:00:00+0100,86548,,86742,,85600,1230,823
2013-01-25T12:00:00Z,2013-01-25T13:00:00+0100,84103,,85844,,84950,1338,912
2013-01-25T13:00:00Z,2013-01-25T14:00:00+0100,81536,,83756,,82300,1282,1016
2013-01-25T14:00:00Z,2013-01-25T15:00:00+0100,80378,,81167,,79000,1056,1100
2013-01-25T15:00:00Z,2013-01-25T16:00:00+0100,79838,,79962,,76850,612,1208
2013-01-25T16:00:00Z,2013-01-25T17:00:00+0100,84392,,80464,,78800,142,1432
2013-01-25T17:00:00Z,2013-01-25T18:00:00+0100,88435,,85750,,84300,0,1689
2013-01-25T18:00:00Z,2013-01-25T19:00:00+0100,85306,,87830,,86100,0,2176
